94603,Olea europaea,Olive,99 Cargo Way,POINT (-122.386195 37.745771861063865),37.7457721,-122.386295,0,0,1,0
94601,Olea europaea,Olive,99 Cargo Way,POINT (-122.38619605263159 37.74577186357898),37.7457721,-122.386295,0,0,1,0
94600,Olea europaea,Olive,99 Cargo Way,POINT (-122.386197105263165 37.745771866094103),37.7457721,-122.386295,0,0,1,0
94599,Olea europaea,Olive,99 Cargo Way,POINT (-122.386198157894739 37.745771868609218),37.7457721,-122.386295,0,0,1,0
94596,Olea europaea,Olive,99 Cargo Way,POINT (-122.386200263157903 37.745771873639455),37.7457721,-122.386295,0,0,1,0
94594,Olea europaea,Olive,99 Cargo Way,POINT (-122.386202368421053 37.745771878669686),37.7457721,-122.386295,0,0,1,0
94592,Olea europaea,Olive,99 Cargo Way,POINT (-122.386204473684217 37.745771883699923),37.7457721,-122.386295,0,0,1,0
94591,Olea europaea,Olive,99 Cargo Way,POINT (-122.386205526315791 37.745771886215039),37.7457721,-122.386295,0,0,1,0
94582,Olea europaea,Olive,99 Cargo Way,POINT (-122.386212894736843 37.745771903820859),37.7457721,-122.386295,0,0,1,0
94579,Olea europaea,Olive,99 Cargo Way,POINT (-122.386216052631582 37.745771911366212),37.7457721,-122.386295,0,0,1,0
94578,Olea europaea,Olive,99 Cargo Way,POINT (-122.386217105263157 37.745771913881327),37.7457721,-122.386295,0,0,1,0
94576,Olea europaea,Olive,99 Cargo Way,POINT (-122.38621921052632 37.745771918911565),37.7457721,-122.386295,0,0,1,0
94575,Olea europaea,Olive,99 Cargo Way,POINT (-122.386220263157895 37.74577192142668),37.7457721,-122.386295,0,0,1,0
94574,Olea europaea,Olive,99 Cargo Way,POINT (-122.386221315789484 37.745771923941795),37.7457721,-122.386295,0,0,1,0
94602,Olea europaea,Olive,99 Cargo Way,POINT (-122.386245446428575 37.7457718991405),37.7457721,-122.386295,0,0,1,0
94597,Olea europaea,Olive,99 Cargo Way,POINT (-122.386247678571436 37.745771908188232),37.7457721,-122.386295,0,0,1,0
94519,Ceratonia siliqua,Carob,99 Cargo Way,POINT (-122.386270789473684 37.745772042152311),37.7457721,-122.386295,0,1,0,0
107503,Ceratonia siliqua,Carob,305 Newhall St,POINT (-122.38648400000001 37.741966502881574),37.7419668,-122.386514,0,1,0,0
107502,Ceratonia siliqua,Carob,305 Newhall St,POINT (-122.38648775 37.741966540021373),37.7419668,-122.386514,0,1,0,0
107496,Ceratonia siliqua,Carob,305 Newhall St,POINT (-122.38651025 37.741966762860194),37.7419668,-122.386514,0,1,0,0
